Address,Area,Frontage,Access Road,House direction,Balcony direction,Floors,Bedrooms,Bathrooms,Legal status,Furniture state,Price
"Phường Thạch Bàn, Long Biên, Hà Nội",33.0,4.5,2.5,Nam,Nam,5.0,3.0,4.0,Have certificate,Full,4.15
"Đường Tả Thanh Oai, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",31.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,2.9
"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",83.6,4.3,5.0,Tây,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,8.6
"Số 7H/15/351, Đường Âu Cơ, Phường Nhật Tân, Tây Hồ, Hà Nội",56.0,4.8,3.0,Đông - Nam,Đông - Nam,6.0,4.0,4.0,Have certificate,Full,5.3
"Đường CSEDP, Phường Đông Vệ, Thanh Hóa, Thanh Hóa.",90.0,5.0,17.5,Đông - Bắc,Đông - Bắc,4.0,4.0,5.0,Have certificate,Full,3.85
"Ngõ 18, Đường Ngô Quyền, Phường Quang Trung, Hà Đông, Hà Nội",55.0,4.0,5.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,8.3
"Đường 5, Phường Bình Trưng Tây, Thủ Đức, Hồ Chí Minh",50.0,9.0,6.0,Nam,Nam,2.0,2.0,2.0,Have certificate,Full,3.9
"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",65.0,4.2,8.0,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,4.2
"Phường Vĩnh Hưng, Hoàng Mai, Hà Nội",60.0,4.0,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,4.3
"Dự án KVG The Capella Nha Trang, Đường Võ Nguyên Giáp, Xã Vĩnh Thái, Nha Trang, Khánh Hòa",100.0,5.0,15.0,Đông - Nam,Đông - Nam,3.0,3.0,4.0,Sale contract,Full,3.95
"Dự án Thanh Hà Mường Thanh, Phường Kiến Hưng, Hà Đông, Hà Nội",33.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,1.0,1.0,Sale contract,Full,1.4
"Xã Vĩnh Quỳnh, Thanh Trì, Hà Nội",60.0,4.0,2.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,4.7
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",70.0,4.2,3.5,Đông - Nam,Đông - Nam,5.0,5.0,4.0,Have certificate,Full,6.9
"Hẻm 183, Đường 3/2, Phường 11, Quận 10, Hồ Chí Minh",40.0,4.6,5.0,Tây,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,9.1
"Số 3/83 ngõ 61, Đường Phố Trạm, Phường Long Biên, Long Biên, Hà Nội",40.0,4.2,3.5,Đông - Nam,Đông - Nam,5.0,6.0,3.0,Have certificate,Full,6.25
"Đường An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh",66.0,4.0,12.0,Đông - Nam,Đông - Nam,4.0,5.0,3.0,Have certificate,Full,8.95
"89, Đường Lạc Long Quân, Phường Nghĩa Đô, Cầu Giấy, Hà Nội",35.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,6.25
"Đường Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Tân Phú, Hồ Chí Minh",74.0,4.0,6.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,6.83
"Hẻm 701, Phố Trần Xuân Soạn, Phường Tân Hưng, Quận 7, Hồ Chí Minh",45.0,4.3,5.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,4.4
"Phường Thạch Bàn, Long Biên, Hà Nội",70.0,4.2,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Basic,6.8
"Dự án The Origami, Đường Nguyễn Xiển, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",45.0,5.0,24.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Sale contract,Basic,7.0
"Đường Phố Trạm, Phường Thạch Bàn, Long Biên, Hà Nội",48.0,4.2,2.5,Đông - Nam,Đông - Nam,4.0,5.0,4.0,Have certificate,Basic,6.4
"Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",56.1,4.2,6.0,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,6.3
"Đường Trương Định, Phường Tương Mai, Hoàng Mai, Hà Nội",40.0,4.0,3.5,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,7.48
"Xã Đông La, Hoài Đức, Hà Nội",36.5,3.6,4.0,Đông - Nam,Đông - Nam,6.0,3.0,4.0,Have certificate,Basic,4.1
"Phường Thạch Bàn, Long Biên, Hà Nội",36.0,4.2,3.5,Đông - Nam,Đông - Nam,4.0,3.0,4.0,Have certificate,Full,7.49
"Đường Trương Phước Phan, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",64.0,4.0,6.0,Tây,Tây,5.0,4.0,5.0,Have certificate,Basic,6.7
"Số 43A ngõ 88, Phố Kim Hoa, Phường Phương Liên, Đống Đa, Hà Nội",12.0,3.0,3.0,Đông - Bắc,Đông - Bắc,5.0,3.0,4.0,Have certificate,Full,1.8
"Phố Cầu Cốc, Phường Tây Mỗ, Nam Từ Liêm, Hà Nội.",53.0,4.3,22.0,Đông,Đông,5.0,6.0,5.0,Have certificate,Basic,6.39
"168/86// Đường Bình Trị Đông, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",96.0,5.5,6.0,Đông - Nam,Đông - Nam,2.0,5.0,5.0,Sale contract,Full,8.5
"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh",31.0,6.2,6.0,Tây - Bắc,Tây - Bắc,3.0,4.0,3.0,Have certificate,Full,6.8
"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Thanh Xuân, Hà Nội",56.0,3.85,2.8,Đông - Nam,Đông - Nam,4.0,4.0,5.0,Have certificate,Full,8.5
"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",116.8,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,2.0,Have certificate,Full,7.3
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên.",56.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,7.6
"Đường Mã Lò, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",64.0,4.0,6.0,Đông - Nam,Đông - Nam,5.0,6.0,6.0,Sale contract,Full,5.98
"Đường Bùi Tá Hán, Phường  Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng",65.0,5.5,7.0,Tây - Nam,Tây - Nam,3.0,3.0,3.0,Have certificate,Full,4.7
"Đường Gò Dầu, Phường Tân Thành, Tân Phú, Hồ Chí Minh",50.0,4.0,6.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,7.0
"Dự án Tấn Đức Central Park, Đường 47, Phường Đồng Tiến, Phổ Yên, Thái Nguyên.",100.0,5.0,19.5,Đông - Nam,Đông - Nam,4.0,4.0,4.5,Have certificate,Full,2.15
"Đường Cầu Giấy, Phường Dịch Vọng Hậu, Cầu Giấy, Hà Nội",70.0,6.6,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,9.6
"Five Star Kim Giang, Đường Kim Giang, Phường Kim Giang, Thanh Xuân, Hà Nội",55.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,5.0,Have certificate,Full,6.8
"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",37.0,4.0,3.5,Đông - Nam,Đông - Nam,6.0,3.0,3.0,Have certificate,Full,5.6
"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",45.0,3.5,2.0,Đông - Nam,Đông - Bắc,4.0,4.0,3.0,Have certificate,Basic,4.95
"Đường Cổ Linh, Phường Thạch Bàn, Long Biên, Hà Nội",30.0,6.0,2.0,Đông,Đông,6.0,3.0,4.0,Have certificate,Basic,4.6
"Dự án Golden Point Đồng Hòa, Đường Bùi Viện, Phường Đồng Hòa, Kiến An, Hải Phòng",67.5,4.71,12.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,4.5
"Dự án Centa Riverside, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",180.0,9.0,15.0,Đông - Nam,Đông - Nam,3.0,4.0,5.0,Have certificate,Full,10.0
"Phường Bồ Đề, Quận Long Biên, Hà Nội",45.0,4.35,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.7
"Đường Mai Hiên, Xã Mai Lâm, Đông Anh, Hà Nội",46.5,5.0,4.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,2.8
"Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh",68.0,4.0,5.0,Đông - Nam,Đông - Nam,1.0,3.0,3.0,Have certificate,Full,2.8
"Dự án Vincom Shophouse Royal Park Quảng Trị, Thành phố Đông Hà, Quảng Trị",120.0,7.0,17.5,Đông - Nam,Đông - Nam,5.0,5.0,4.5,Sale contract,Full,7.0
"Đường 826C, Xã Nhơn Đức, Nhà Bè, Hồ Chí Minh",40.0,5.0,6.0,Đông,Đông,2.0,2.0,2.0,Have certificate,Full,1.38
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",120.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,8.0
"Dự án Palm Manor Việt Trì, Đường Lạc Long Quân, Phường Minh Nông, Việt Trì, Phú Thọ.",98.0,7.0,27.0,Nam,Đông - Nam,5.0,3.0,2.0,Sale contract,Basic,6.9
"Dự án The Larita, Xã Mỹ Yên, Bến Lức, Long An",80.0,6.0,12.0,Tây,Tây,3.0,4.0,4.0,In progress,Full,1.5
"Phố Đại La, Phường Đồng Tâm, Hai Bà Trưng, Hà Nội",32.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,3.0,4.0,Have certificate,Full,5.7
"Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",75.0,8.0,3.0,Đông - Nam,Đông - Nam,1.0,3.0,1.0,Have certificate,Empty,2.35
"Dự án Dragon Village, Đường 990, Phường Phú Hữu, Quận 9, Hồ Chí Minh",90.0,6.0,30.0,Tây - Nam,Tây - Nam,3.0,3.0,4.0,Have certificate,Full,5.8
"Đường Phạm Hùng, Phường 9, Quận 8, Hồ Chí Minh",86.0,4.0,3.0,Đông - Nam,Đông - Nam,2.0,8.0,2.0,Have certificate,Full,7.6
"Dự án The Pearl Riverside, Bến Lức, Long An",70.0,6.0,16.0,Đông - Nam,Đông - Nam,2.0,4.0,4.0,Have certificate,Basic,2.7
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",120.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,10.0
"Đường Dũng Sĩ Thanh Khê, Phường Thanh Khê Tây, Thanh Khê, Đà Nẵng",41.8,5.0,5.5,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,2.85
"Đường Lê Duẩn, Phường Tân Chính, Thanh Khê, Đà Nẵng",48.6,5.0,5.5,Đông - Nam,Đông - Nam,3.0,2.0,2.0,Have certificate,Full,2.95
"Đường Bình An 7, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",56.0,5.0,7.0,Đông,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,4.65
"Đường Hồ Tương, Phường An Khê, Thanh Khê, Đà Nẵng",32.0,5.0,15.0,Đông - Nam,Đông - Nam,3.0,3.0,4.0,Have certificate,Full,3.6
"Xã Bình Minh, Trảng Bom, Đồng Nai",272.0,5.0,8.0,Đông - Nam,Đông - Nam,2.0,4.0,5.0,Have certificate,Full,4.5
"Phố Tôn Đức Thắng, Phường Hàng Bột, Đống Đa, Hà Nội",42.0,5.6,3.0,Đông,Đông,5.0,3.0,4.0,Sale contract,Basic,8.5
"Dự án Green Dragon City, Phường Cẩm Trung, Cẩm Phả, Quảng Ninh",114.0,6.0,36.0,Nam,Nam,5.0,6.0,7.0,Have certificate,Full,8.5
"Đường Bùi Quang Là, Phường 12, Gò Vấp, Hồ Chí Minh",53.0,4.085,5.0,Tây - Bắc,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,4.35
"Đường Ngọc Trục, Phường Đại Mỗ, Nam Từ Liêm, Hà Nội.",33.0,3.3,3.5,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,5.4
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",68.0,4.0,13.0,Tây - Nam,Tây - Bắc,5.0,6.0,5.0,Sale contract,Full,8.5
"Phố Trần Cung, Phường Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",40.0,4.25,3.0,Tây - Nam,Tây - Nam,5.0,4.0,4.0,Have certificate,Full,6.3
"Dự án KDC Bình Hưng, Đường Quốc Lộ 50, Xã Bình Hưng, Bình Chánh, Hồ Chí Minh",72.0,5.0,10.0,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,8.35
"Đường Lê Đình Cẩn, Phường Tân Tạo, Bình Tân, Hồ Chí Minh",40.0,4.0,6.0,Đông - Nam,Đông - Nam,1.0,2.0,2.0,Have certificate,Full,2.35
"Đường Lạc Long Quân, Phường 8, Tân Bình, Hồ Chí Minh",20.0,4.2,6.0,Đông - Nam,Đông - Nam,3.0,2.0,2.0,Have certificate,Full,2.8
"Ngõ 271, Đường Bùi Xương Trạch, Phường Khương Đình, Thanh Xuân, Hà Nội",91.0,5.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Sale contract,Full,3.5
"Đường Lạc Thị, Xã Ngọc Hồi, Thanh Trì, Hà Nội",45.0,4.0,5.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,4.5
"Đường 7, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",52.0,4.5,8.0,Bắc,Bắc,4.0,4.0,3.0,Have certificate,Basic,7.2
"Phường Yên Nghĩa, Hà Đông, Hà Nội",34.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,3.0,4.0,Have certificate,Full,2.95
"Đường Lê Thạch, Phường Hòa Phát, Cẩm Lệ, Đà Nẵng",112.5,5.0,7.5,Đông - Nam,Đông - Nam,3.0,5.0,3.0,Have certificate,Full,4.9
"Dự án Waterpoint, Đường Tỉnh lộ 824, Xã An Thạnh, Bến Lức, Long An",225.0,12.0,16.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Sale contract,Full,9.0
"Xã Phụng Châu, Chương Mỹ, Hà Nội",34.0,4.25,3.0,Bắc,Bắc,3.0,3.0,3.0,Have certificate,Basic,2.1
"Đường Trịnh Như Khuê, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",98.4,5.0,12.0,Tây - Bắc,Tây - Bắc,1.0,3.0,2.0,Have certificate,Full,1.19
"Phố Tôn Đức Thắng, Phường Văn Chương, Đống Đa, Hà Nội",20.0,3.6,15.0,Đông - Nam,Đông - Nam,4.0,3.0,4.0,Have certificate,Basic,3.6
"Đường Tôn Thất Tùng, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",26.4,4.0,4.8,Tây - Bắc,Đông - Nam,3.0,2.0,1.0,Have certificate,Full,3.85
"Dự án Khu đô thị Xuân Hưng, Đường CSEDP, Phường Quảng Thắng, Thanh Hóa, Thanh Hóa",75.0,5.0,7.5,Đông - Nam,Đông - Nam,4.0,5.0,5.0,Have certificate,Full,4.35
"551/263, Đường Lê Văn Khương, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",60.0,5.0,9.0,Đông - Nam,Đông - Nam,3.0,4.0,5.0,Have certificate,Full,5.6
"Đường Lê Văn Chí, Phường Linh Trung, Thủ Đức, Hồ Chí Minh",51.0,4.2,12.0,Tây - Nam,Tây - Nam,2.0,3.0,4.0,Have certificate,Basic,6.0
"Đường Trần Phú, Phường Văn Quán, Hà Đông, Hà Nội",35.0,4.0,3.5,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,5.65
"Tổ 9, Đường Mậu Lương, Phường Kiến Hưng, Hà Đông, Hà Nội",34.0,8.1,3.5,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,8.0
"Xã Đông La, Hoài Đức, Hà Nội",40.0,3.7,4.0,Đông - Nam,Đông - Nam,6.0,4.0,4.0,Have certificate,Basic,3.25
"Đường Thịnh Quang, Phường Thịnh Quang, Đống Đa, Hà Nội",55.0,4.2,3.0,Đông - Nam,Đông - Nam,6.0,8.0,6.0,Have certificate,Full,7.6
"Dự án PiCity Sky Park, Đường Bình Đường, Phường An Bình, Dĩ An, Bình Dương",120.0,5.0,7.0,Đông - Nam,Đông - Nam,2.0,4.0,2.0,Have certificate,Basic,7.9
"Dự án The Empire - Vinhomes Ocean Park 2, Xã Long Hưng, Văn Giang, Hưng Yên",56.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,7.6
"Dự án Cozy House Bình Dương, Đường Bình Chuẩn 36, Phường Bình Chuẩn, Thuận An, Bình Dương",60.0,6.0,5.0,Đông - Nam,Đông - Nam,3.0,3.0,2.0,Have certificate,Basic,2.95
"Đường Quốc Lộ 13, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",60.0,4.5,6.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,6.5
"Xã Đông La, Huyện Hoài Đức, Hà Nội",40.0,4.0,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Sale contract,Basic,2.5
"Dự án The Oasis, Phường An Phú, Thuận An, Bình Dương",100.0,5.0,20.0,Bắc,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,5.5
"Đường Tỉnh Lộ 422B, Xã Vân Canh, Hoài Đức, Hà Nội",30.0,3.4,4.0,Tây - Nam,Tây - Nam,5.0,3.0,4.0,Have certificate,Full,4.1
"Đường Vĩnh Khánh, Phường 10, Quận 4, Hồ Chí Minh",11.0,3.0,4.15,Đông - Nam,Đông - Nam,3.0,2.0,2.0,Have certificate,Full,1.85
"Đường Nguyễn Ảnh Thủ, Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",110.0,4.4,7.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,5.0
"Dự án Centa City, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",135.0,6.0,15.0,Đông - Nam,Đông - Nam,3.0,4.0,5.0,Have certificate,Full,7.55
"22/30, Đường 21, Phường 8, Gò Vấp, Hồ Chí Minh",54.0,4.085,5.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,5.7
"Xã Phụng Châu, Huyện Chương Mỹ, Hà Nội",40.0,4.5,3.0,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,1.95
"Đường Hồ Văn Long, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",58.3,4.0,12.0,Tây,Tây,3.0,4.0,5.0,Have certificate,Full,5.5
"86, Đường Trường Chinh, Phường 12, Tân Bình, Hồ Chí Minh",53.0,3.6,5.0,Đông - Nam,Đông - Nam,4.0,3.0,4.0,Sale contract,Basic,6.5
"Phường Thổ Quan, Đống Đa, Hà Nội",27.0,4.6,3.0,Đông - Nam,Đông - Nam,6.0,4.0,4.0,Sale contract,Full,7.5
"Đường Số 9, Phường 9, Gò Vấp, Hồ Chí Minh",30.0,4.085,8.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Have certificate,Full,3.75
"Phường 7, Quận 8, Hồ Chí Minh",101.0,9.0,4.0,Đông - Nam,Đông - Nam,1.0,3.0,3.0,Have certificate,Full,4.8
"Hẻm 47/, Đường Bùi Đình Túy, Phường 24, Bình Thạnh, Hồ Chí Minh",20.0,4.0,5.0,Đông - Nam,Đông - Nam,2.0,2.0,2.0,Sale contract,Full,3.45
"Đường Phạm Văn Chiêu, Phường 9, Gò Vấp, Hồ Chí Minh",72.0,4.085,5.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,9.5
"Dự án KĐT Việt Hàn, Đường Phạm Văn Đồng, Xã Hồng Tiến, Phổ Yên, Thái Nguyên.",100.0,5.0,19.5,Đông - Nam,Đông - Nam,4.0,4.0,4.5,Have certificate,Full,3.3
"Dự án NovaWorld Phan Thiết, Đường Lạc Long Quân, Xã Tiến Thành, Phan Thiết, Bình Thuận",160.0,8.0,13.0,Đông - Nam,Tây - Bắc,2.0,4.0,4.0,Sale contract,Full,4.55
"Dự án Lavela Garden, Đường Bình Chuẩn 69, Phường Bình Chuẩn, Thuận An, Bình Dương",62.0,5.0,22.0,Nam,Nam,2.0,3.0,3.0,Have certificate,Basic,2.8
"Đường 16, Xã Long Điền, Long Điền, Bà Rịa Vũng Tàu",65.0,6.0,4.0,Bắc,Đông - Nam,1.0,2.0,1.0,Have certificate,Basic,1.65
"Đường Nguyễn Văn Khối, Phường 9, Gò Vấp, Hồ Chí Minh",48.0,4.085,4.0,Tây - Nam,Đông - Nam,4.0,3.0,4.0,Have certificate,Full,6.2
"Đường Ngô Thì Sỹ, Phường Vạn Phúc, Hà Đông, Hà Nội",30.6,3.0,3.5,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Full,6.5
"Xã Đại Thành, Quốc Oai, Hà Nội",45.0,4.3,5.0,Nam,Nam,3.0,3.0,3.0,In progress,Full,2.65
"Đường Thống Nhất, Phường 16, Gò Vấp, Hồ Chí Minh",40.0,4.085,4.0,Đông - Nam,Đông - Nam,4.0,4.0,3.0,Have certificate,Full,5.6
"Đường Quang Trung, Phường Quang Trung, Hà Đông, Hà Nội",24.3,2.38,3.5,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Sale contract,Full,7.2
"Đường Lê Văn Sỹ, Phường 13, Quận 3, Hồ Chí Minh",65.0,4.0,4.95,Đông - Nam,Đông - Nam,3.0,4.0,4.0,Have certificate,Full,10.0
"Đường Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai.",84.0,4.3,8.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Full,2.45
"Dự án Centa Riverside, Đường Hữu Nghị, Phường Phù Chẩn, Từ Sơn, Bắc Ninh",135.0,9.0,12.0,Đông - Nam,Đông - Nam,3.0,4.0,5.0,Have certificate,Full,7.55
"Đường Thạch Bàn, Phường Thạch Bàn, Long Biên, Hà Nội",31.0,3.6,3.0,Tây - Bắc,Tây - Bắc,5.0,4.0,3.0,Have certificate,Basic,4.55
"Phố Mai Dịch, Phường Mai Dịch, Cầu Giấy, Hà Nội",38.1,8.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,5.5
"Đường Cách Mạng Tháng Tám, Phường 13, Quận 10, Hồ Chí Minh",60.0,6.0,3.5,Tây - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,8.0
"Đường Cầu Tó, Xã Tả Thanh Oai, Thanh Trì, Hà Nội",35.0,4.0,3.0,Đông - Nam,Đông - Nam,5.0,4.0,4.0,In progress,Full,2.85
"Đường Dương Công Khi, Xã Tân Hiệp, Hóc Môn, Hồ Chí Minh",177.0,6.1,7.0,Đông - Nam,Đông - Nam,2.0,3.0,4.0,Have certificate,Basic,5.46
"Đường Hùng Vương, Xã Vĩnh Thanh, Nhơn Trạch, Đồng Nai",100.0,6.0,12.0,Đông - Nam,Đông - Nam,2.0,2.0,1.0,Have certificate,Full,2.7
"Phường Phúc Đồng, Long Biên, Hà Nội",45.0,4.2,3.5,Đông - Nam,Đông - Nam,5.0,4.0,4.0,Have certificate,Full,4.45
"Đường An Dương Vương, Phường 16, Quận 8, Hồ Chí Minh",84.0,7.0,10.0,Tây - Bắc,Tây - Bắc,3.0,8.0,6.0,Have certificate,Full,6.5
"Phường An Phú, Quận 2, Hồ Chí Minh",80.0,5.0,6.0,Đông - Nam,Đông - Nam,3.0,5.0,5.0,Have certificate,Basic,6.9
"Dự án Vinhomes Grand Park, Phường Long Thạnh Mỹ, Quận 9, Hồ Chí Minh",52.0,5.0,8.0,Đông - Nam,Đông - Nam,3.0,1.0,1.0,Sale contract,Full,7.0
"Phường Phước Bình, Quận 9, Hồ Chí Minh",70.0,5.0,8.0,Đông - Nam,Đông - Nam,4.0,5.0,3.0,Have certificate,Full,7.5
"Phường Phú Thạnh, Tân Phú, Hồ Chí Minh",58.0,4.0,6.0,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,6.39
"Xã Kim Nỗ, Đông Anh, Hà Nội",67.0,5.0,3.0,Đông,Đông,3.0,3.0,3.0,Have certificate,Full,4.5
"Phường Thạch Bàn, Long Biên, Hà Nội",60.0,4.2,3.5,Đông - Nam,Đông - Nam,4.0,4.0,4.0,Have certificate,Basic,4.5
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",64.0,5.0,13.0,Đông - Nam,Đông - Nam,5.0,6.0,5.0,Have certificate,Full,8.3
"Dự án Waterpoint, Đường Tỉnh lộ 824, Xã An Thạnh, Bến Lức, Long An",90.0,6.0,16.0,Đông - Nam,Đông - Nam,2.0,4.0,3.0,Have certificate,Full,3.3
"Đường Hiệp Bình, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",52.0,4.7,6.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,5.3
"Phường Phú Lương, Hà Đông, Hà Nội",38.0,4.0,3.0,Tây - Bắc,Đông - Nam,4.0,5.0,4.0,Have certificate,Full,4.35
"Phường Yên Nghĩa, Hà Đông, Hà Nội",41.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,5.0,3.0,Sale contract,Full,3.6
"386/24A Núi Thành, Phường Hòa Cường Bắc, Hải Châu, Đà Nẵng",124.0,5.0,5.5,Đông - Nam,Đông - Nam,3.0,4.0,2.0,Have certificate,Full,6.3
"Đường Hoà Phú 28, Phường Hòa Minh, Liên Chiểu, Đà Nẵng",92.5,6.0,6.0,Đông - Bắc,Đông - Nam,3.0,3.0,4.0,Have certificate,Full,6.95
"Đường Kinh Dương Vương, Phường Bình Trị Đông B, Bình Tân, Hồ Chí Minh",94.0,5.7,4.0,Đông - Nam,Đông - Nam,3.0,4.0,3.0,Have certificate,Full,4.8
"Đường Nguyễn Đình Chiểu, Phường 5, Quận 3, Hồ Chí Minh",45.5,3.7,4.95,Đông - Nam,Đông - Nam,3.0,3.0,3.0,Have certificate,Full,3.25
"Ngõ 298, Đường Ngọc Hồi, Xã Tam Hiệp, Thanh Trì, Hà Nội",35.0,4.0,5.0,Đông,Đông,4.0,4.0,3.0,Have certificate,Basic,6.5
"Phường Biên Giang, Hà Đông, Hà Nội",35.0,4.0,3.5,Đông - Nam,Đông - Nam,4.0,3.0,3.0,Have certificate,Basic,2.5
"Xuân Thiều 25, Phường Hòa Hiệp Nam, Liên Chiểu, Đà Nẵng",85.0,6.08,4.0,Đông - Nam,Đông - Nam,2.0,3.0,2.0,Have certificate,Basic,2.55
"Dự án The Crown - Vinhomes Ocean Park 3, Xã Nghĩa Trụ, Văn Giang, Hưng Yên",60.0,4.0,13.0,Đông - Nam,Đông - Nam,5.0,5.0,5.0,Have certificate,Full,8.6
